x,y
28,69
21,69
24,73
5,59
21,88
28,67
15,79
92,57
13,89
3,58
14,71
38,65
35,70
23,78
30,65
39,89
30,74
52,93
58,90
49,73
31,88
18,91
25,82
38,91
42,77
20,89
38,79
39,78
56,82
67,75
63,36
76,58
38,86
40,86
35,92
13,77
62,69
55,74
60,71
71,92
66,92
24,76
20,77
21,76
23,4
33,60
55,66
47,68
41,61
37,69
37,67
70,84
19,81
23,74
29,76
58,68
43,66
55,82
55,78
73,94
3,37
41,88
70,67
66,100
39,67
46,57
51,16
30,58
29,73
26,71
29,63
38,90
29,100
33,71
32,70
28,82
32,67
10,64
17,67
8,40
44,62
39,65
4,59
11,75
2,58
31,55
35,84
38,34
16,75
3,60
2,86
58,59
25,55
41,60
41,70
38,71
38,60
42,75
46,67
11,67
43,27
39,31
43,82
7,80
21,63
25,58
36,63
34,63
39,10
40,13
24,80
35,57
35,66
58,70
56,81
96,58
95,59
36,70
29,70
33,76
25,65
32,62
40,68
17,66
19,72
29,63
27,78
28,70
43,63
43,88
40,88
67,84
98,83
28,62
