x,y
44,53
39,65
57,34
57,35
34,62
58,32
57,87
56,70
62,73
60,56
53,44
46,51
58,69
59,21
60,95
44,65
39,58
41,76
8,49
69,75
62,90
62,90
72,92
73,89
69,86
70,91
25,36
45,33
57,75
60,29
58,26
56,28
66,46
36,75
26,73
44,56
43,75
31,50
42,54
47,58
62,62
44,36
46,58
71,53
46,55
68,85
56,56
78,32
45,77
48,81
65,90
67,95
27,73
39,89
48,86
48,86
25,93
25,33
25,33
69,33
26,67
26,50
31,6
72,73
34,80
63,33
80,77
80,77
59,78
62,91
19,48
7,64
21,27
25,35
32,52
71,95
73,73
69,53
63,93
63,95
63,89
63,90
30,61
8,81
6,81
15,90
67,83
66,29
63,18
55,83
57,79
