x,y
48,86
42,76
43,74
64,51
59,63
60,60
24,71
34,77
67,55
68,60
37,70
37,70
99,99
49,50
29,32
61,83
62,84
68,68
34,41
43,50
51,69
52,66
51,70
49,72
31,58
28,48
40,65
51,58
54,55
76,39
56,75
55,75
44,55
44,57
46,53
54,78
54,76
30,7
50,49
34,71
35,87
18,66
49,72
6,53
49,50
33,8
57,15
53,21
56,22
56,23
56,11
70,88
55,30
52,43
47,43
51,50
32,64
37,67
58,75
61,75
73,52
70,81
54,50
30,61
55,54
54,74
60,85
34,66
34,68
34,68
38,48
34,49
50,59
61,80
62,75
57,51
60,53
64,47
36,43
50,38
18,55
64,50
58,50
79,16
63,27
79,9
45,45
8,13
9,11
10,56
66,67
