x,y
70,5
62,5
63,6
21,0
15,3
53,6
69,3
71,5
70,3
52,31
45,9
66,20
42,30
42,30
1,26
32,33
33,4
51,4
73,2
62,6
88,7
85,0
39,30
41,32
31,3
32,4
36,0
93,11
90,3
6,10
7,7
47,27
45,30
68,0
67,2
22,20
8,17
9,45
34,7
45,6
24,9
30,0
34,3
19,6
6,32
46,87
47,87
64,78
68,26
30,6
14,6
39,6
25,19
42,32
59,8
52,15
72,24
44,9
56,13
53,8
54,44
12,10
26,9
79,3
75,13
54,8
13,46
28,10
42,25
14,8
4,2
6,0
6,3
6,0
34,28
66,14
66,25
45,19
25,32
37,23
45,5
54,5
61,5
52,3
54,0
54,5
54,8
62,17
26,27
28,25
35,21
67,0
57,4
