x,y
31,52
37,40
38,36
22,38
12,35
11,36
23,50
41,36
34,66
19,14
19,32
9,17
10,54
9,30
10,42
8,61
31,48
25,57
26,47
20,38
26,78
19,17
14,39
7,35
44,46
45,63
28,43
25,37
51,46
87,54
36,50
24,25
29,24
30,24
31,50
52,34
58,60
46,17
52,41
14,14
18,14
10,25
29,31
61,54
41,64
42,42
87,70
86,69
27,31
65,41
33,46
35,29
32,30
41,62
51,44
63,47
35,44
53,1
53,1
34,37
14,59
23,42
65,54
40,18
38,24
26,41
8,25
65,51
67,64
65,47
66,40
65,34
46,49
38,8
35,10
32,28
63,41
66,50
70,68
10,15
45,36
52,65
54,69
61,25
54,41
65,0
40,19
40,23
16,42
