x,y
44,50
36,39
26,39
23,54
20,67
12,37
29,36
50,14
41,29
31,51
91,38
7,37
34,48
43,35
27,38
25,37
37,47
42,44
26,44
48,59
28,70
45,67
43,44
34,41
54,26
46,56
47,73
46,49
36,51
36,39
38,41
52,56
50,26
25,21
25,21
30,35
42,42
92,76
94,43
54,22
46,50
28,39
10,55
22,54
25,43
59,65
52,53
40,74
43,63
46,50
55,68
39,61
38,66
34,32
37,33
24,63
39,65
12,33
37,45
93,49
91,49
18,51
10,58
22,66
19,62
26,22
30,41
11,64
5,64
4,46
4,48
17,44
23,44
78,36
8,56
51,70
34,59
35,58
34,68
31,73
7,53
4,51
86,60
87,63
97,56
18,69
22,33
