Match ID,Team,Player Name,Position,Jersey Number,Height,Country,Date of Birth,Substitute,Total Pass,Accurate Pass,Rating,AverageX,AverageY
12436964,Home,Bernd Leno,G,1,190,Germany,699667200,False,28,13,6.4,Unknown,Unknown
12436964,Home,Kenny Tete,D,2,180,Netherlands,813196800,False,33,29,6.8,Unknown,Unknown
12436964,Home,Joachim Andersen,D,5,190,Denmark,833500800,False,48,39,7.1,Unknown,Unknown
12436964,Home,Calvin Bassey,D,3,185,Nigeria,946598400,False,31,30,6.8,Unknown,Unknown
12436964,Home,Antonee Robinson,D,33,183,USA,870998400,False,26,21,6.9,Unknown,Unknown
12436964,Home,Andreas Pereira,M,18,177,Brazil,820454400,False,28,19,6.9,Unknown,Unknown
12436964,Home,Saša Lukić,M,20,183,Serbia,839894400,False,21,20,6.8,Unknown,Unknown
12436964,Home,Adama Traoré,F,11,178,Spain,822528000,False,26,25,7.4,Unknown,Unknown
12436964,Home,Emile Smith Rowe,M,32,182,England,964742400,False,28,25,7.7,Unknown,Unknown
12436964,Home,Alex Iwobi,M,17,183,Nigeria,831081600,False,30,26,7.7,Unknown,Unknown
12436964,Home,Raúl Jiménez,F,7,189,Mexico,673401600,False,15,10,7,Unknown,Unknown
12436964,Home,Sander Berge,M,16,195,Norway,887414400,True,12,12,6.8,Unknown,Unknown
12436964,Home,Harrison Reed,M,6,176,England,791164800,True,8,6,6.6,Unknown,Unknown
12436964,Home,Reiss Nelson,F,19,175,England,944784000,True,5,4,7.6,Unknown,Unknown
12436964,Home,Rodrigo Muniz,F,9,184,Brazil,988934400,True,3,2,7.2,Unknown,Unknown
12436964,Home,Issa Diop,D,31,194,France,852768000,True,2,2,6.7,Unknown,Unknown
12436964,Home,Steven Benda,G,23,192,Germany,907200000,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436964,Home,Timothy Castagne,D,21,185,Belgium,818121600,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436964,Home,Ryan Sessegnon,M,30,178,England,958608000,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436964,Home,Tom Cairney,M,10,185,Scotland,664329600,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436964,Away,Nick Pope,G,22,198,England,703641600,False,20,16,7.3,Unknown,Unknown
12436964,Away,Kieran Trippier,D,2,174,England,653702400,False,50,45,6.5,Unknown,Unknown
12436964,Away,Fabian Schär,D,5,186,Switzerland,693187200,False,88,82,6.7,Unknown,Unknown
12436964,Away,Dan Burn,D,33,201,England,705369600,False,93,90,6.6,Unknown,Unknown
12436964,Away,Lloyd Kelly,D,6,191,England,907200000,False,29,25,6.5,Unknown,Unknown
12436964,Away,Joelinton,M,7,186,Brazil,839980800,False,35,31,6.7,Unknown,Unknown
12436964,Away,Bruno Guimarães,M,39,182,Brazil,879638400,False,76,68,6.4,Unknown,Unknown
12436964,Away,Joe Willock,M,28,186,England,935107200,False,13,12,6.6,Unknown,Unknown
12436964,Away,Anthony Gordon,F,10,183,England,982972800,False,24,18,6.7,Unknown,Unknown
12436964,Away,Alexander Isak,F,14,193,Sweden,937872000,False,16,13,6.6,Unknown,Unknown
12436964,Away,Harvey Barnes,M,11,181,England,881625600,False,37,36,7.8,Unknown,Unknown
12436964,Away,Lewis Hall,D,20,179,England,1094601600,True,37,35,6.8,Unknown,Unknown
12436964,Away,Jacob Murphy,F,23,176,England,793584000,True,20,17,6.9,Unknown,Unknown
12436964,Away,Valentino Livramento,D,21,181,England,1037059200,True,10,9,6.4,Unknown,Unknown
12436964,Away,Sandro Tonali,M,8,181,Italy,957744000,True,10,8,6.9,Unknown,Unknown
12436964,Away,William Osula,F,18,186,Denmark,1059955200,True,2,1,6.4,Unknown,Unknown
12436964,Away,Martin Dúbravka,G,1,190,Slovakia,600825600,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436964,Away,Emil Krafth,D,17,184,Sweden,775785600,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436964,Away,Miguel Almirón,M,10,174,Paraguay,760838400,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436964,Away,Sean Longstaff,M,36,187,England,878169600,True,Unknown,Unknown,Unknown,Unknown,Unknown
