x,y
29,29
29,29
56,27
56,27
61,14
61,15
60,14
57,23
53,2
22,27
22,25
63,23
26,18
28,13
39,13
72,3
44,44
56,47
32,26
44,44
57,5
57,8
60,8
25,31
19,10
4,15
45,25
58,34
53,53
35,60
29,46
30,26
86,91
66,91
69,19
74,8
32,47
29,26
21,34
12,13
30,9
31,26
24,28
23,32
26,16
32,21
31,20
53,13
41,26
27,24
41,37
15,40
10,10
11,48
38,5
37,7
37,5
38,5
33,35
12,44
31,31
61,17
90,20
22,27
22,28
15,11
53,8
34,5
41,10
14,43
57,34
8,43
3,28
85,91
84,94
33,28
27,34
30,38
10,17
36,62
38,65
38,63
40,63
2,40
1,39
15,39
11,11
37,31
45,25
63,7
61,8
58,11
33,80
12,18
45,32
