x,y
34,56
26,49
25,49
18,72
20,69
13,12
13,12
34,68
36,62
33,70
17,84
31,51
23,77
30,38
42,59
31,59
21,84
43,73
31,57
19,69
27,83
31,86
9,89
12,86
5,61
3,84
34,74
44,74
55,59
33,63
26,73
21,68
25,68
22,71
13,83
27,87
27,95
54,59
58,80
54,84
35,95
62,62
69,64
44,70
42,73
24,71
10,84
22,73
21,82
48,83
37,73
4,60
7,81
43,94
41,64
53,46
53,43
46,69
22,46
33,76
21,27
7,13
20,8
44,43
92,76
2,51
45,59
36,63
35,67
34,70
42,90
34,66
36,65
45,54
42,76
33,71
18,67
22,91
20,40
9,80
35,69
27,10
46,46
19,92
55,84
52,70
53,64
53,71
52,51
9,53
4,72
55,85
