Match ID,Team,Player Name,Position,Jersey Number,Height,Country,Date of Birth,Substitute,Total Pass,Accurate Pass,Rating,AverageX,AverageY
12437048,Home,Mads Hermansen,G,30,187,Denmark,963273600,False,30,25,6.4,Unknown,Unknown
12437048,Home,Ricardo Pereira,D,21,175,Portugal,749865600,False,41,36,6.4,Unknown,Unknown
12437048,Home,Wout Faes,D,3,185,Belgium,891561600,False,74,67,5.9,Unknown,Unknown
12437048,Home,Caleb Okoli,D,5,191,Italy,994982400,False,73,70,7.1,Unknown,Unknown
12437048,Home,James Justin,D,2,183,England,888192000,False,72,62,6.4,Unknown,Unknown
12437048,Home,Wilfred Ndidi,M,6,186,Nigeria,850694400,False,35,29,6.9,Unknown,Unknown
12437048,Home,Harry Winks,M,8,178,England,823219200,False,78,66,7.4,Unknown,Unknown
12437048,Home,Abdul Fatawu Issahaku,F,7,180,Ghana,1078704000,False,31,25,6.4,Unknown,Unknown
12437048,Home,Facundo Buonanotte,M,40,174,Argentina,1103760000,False,44,41,7.2,Unknown,Unknown
12437048,Home,Stephy Mavididi,M,10,182,England,896572800,False,30,21,6.1,Unknown,Unknown
12437048,Home,Jamie Vardy,F,9,178,England,537321600,False,18,11,7.5,Unknown,Unknown
12437048,Home,Bilal El Khannouss,M,11,180,Morocco,1084147200,True,13,11,6.5,Unknown,Unknown
12437048,Home,Jordan Ayew,F,18,182,Ghana,684547200,True,10,9,6.4,Unknown,Unknown
12437048,Home,Boubakary Soumaré,M,24,188,France,920073600,True,11,9,6.8,Unknown,Unknown
12437048,Home,Danny Ward,G,1,191,Wales,740707200,True,Unknown,Unknown,Unknown,Unknown,Unknown
12437048,Home,Conor Coady,D,4,184,England,730598400,True,Unknown,Unknown,Unknown,Unknown,Unknown
12437048,Home,Luke Thomas,D,33,178,England,992131200,True,Unknown,Unknown,Unknown,Unknown,Unknown
12437048,Home,Oliver Skipp,M,22,175,England,969062400,True,Unknown,Unknown,Unknown,Unknown,Unknown
12437048,Home,Bobby Decordova-Reid,M,14,170,Jamaica,728611200,True,Unknown,Unknown,Unknown,Unknown,Unknown
12437048,Home,Odsonne Édouard,F,29,187,France,884908800,True,Unknown,Unknown,Unknown,Unknown,Unknown
12437048,Away,Matz Sels,G,26,188,Belgium,699062400,False,25,13,7.1,Unknown,Unknown
12437048,Away,Ola Aina,D,34,182,Nigeria,844732800,False,29,17,6.9,Unknown,Unknown
12437048,Away,Nikola Milenković,D,31,195,Serbia,876614400,False,17,12,6.9,Unknown,Unknown
12437048,Away,Murillo,D,5,183,Brazil,1025740800,False,30,25,7.5,Unknown,Unknown
12437048,Away,Álex Moreno,D,19,179,Spain,739497600,False,24,19,6.5,Unknown,Unknown
12437048,Away,Ryan Yates,M,22,190,England,880070400,False,33,27,7.4,Unknown,Unknown
12437048,Away,Nicolás Domínguez,M,16,179,Argentina,898992000,False,41,38,6.8,Unknown,Unknown
12437048,Away,Anthony Elanga,M,21,178,Sweden,1019865600,False,12,8,6.7,Unknown,Unknown
12437048,Away,Elliot Anderson,M,8,175,England,1036540800,False,33,26,7.1,Unknown,Unknown
12437048,Away,Callum Hudson-Odoi,M,14,177,England,973555200,False,26,23,8.1,Unknown,Unknown
12437048,Away,Chris Wood,F,11,191,New Zealand,692064000,False,14,10,8.3,Unknown,Unknown
12437048,Away,Morato,D,4,190,Brazil,993859200,True,4,2,6.8,Unknown,Unknown
12437048,Away,Neco Williams,D,7,183,Wales,987120000,True,3,2,7.1,Unknown,Unknown
12437048,Away,Jota Silva,F,20,179,Portugal,933465600,True,3,1,7,Unknown,Unknown
12437048,Away,Ramón Sosa,F,24,178,Paraguay,936057600,True,7,5,7.1,Unknown,Unknown
12437048,Away,Taiwo Awoniyi,F,9,183,Nigeria,871344000,True,4,3,6.3,Unknown,Unknown
12437048,Away,Carlos Miguel,G,33,204,Brazil,907891200,True,Unknown,Unknown,Unknown,Unknown,Unknown
12437048,Away,Harry Toffolo,D,15,183,England,808790400,True,Unknown,Unknown,Unknown,Unknown,Unknown
12437048,Away,Willy Boly,D,30,195,Côte d'Ivoire,665539200,True,Unknown,Unknown,Unknown,Unknown,Unknown
12437048,Away,James Ward-Prowse,M,8,177,England,783648000,True,Unknown,Unknown,Unknown,Unknown,Unknown
