x,y
55,20
66,53
44,14
45,43
34,76
33,37
24,54
20,28
58,44
65,37
43,67
52,67
59,23
59,23
44,42
33,26
40,10
43,71
43,71
46,78
26,50
39,37
85,10
34,62
50,86
22,38
27,31
30,56
38,34
29,57
11,39
13,18
36,56
26,45
34,26
35,30
33,64
68,34
20,62
15,67
19,72
19,72
27,97
54,17
46,34
46,28
31,44
14,35
56,29
55,27
56,27
54,28
45,60
53,28
9,31
8,30
31,78
29,78
30,75
29,66
30,70
65,41
8,55
11,56
15,51
26,26
25,38
43,74
24,43
24,41
11,64
26,30
27,33
44,44
41,62
31,67
36,39
41,72
36,75
31,62
30,16
34,13
30,37
52,25
52,23
29,66
