x,y
45,28
45,28
58,84
58,83
72,82
43,64
46,72
28,85
36,60
71,63
53,58
48,55
48,3
68,71
71,70
69,90
67,92
87,95
51,84
46,86
42,88
58,48
54,75
48,85
48,83
39,90
44,86
53,86
54,86
13,63
69,39
60,75
34,94
41,89
29,52
34,57
45,63
44,48
33,48
33,49
35,52
26,8
30,86
28,81
42,75
72,28
60,15
91,12
66,14
29,76
29,76
34,74
38,63
15,54
32,59
32,59
45,67
50,52
53,33
55,32
44,29
12,47
12,46
11,54
47,84
64,76
37,79
34,94
35,95
41,97
36,78
33,71
32,76
44,94
32,36
60,89
44,82
54,96
23,52
52,66
93,48
88,69
28,61
49,36
54,18
52,16
47,15
46,18
42,6
