x,y
19,50
2,46
5,60
13,22
18,50
20,45
7,46
22,45
5,58
8,43
12,55
7,51
12,53
2,42
12,33
9,23
9,23
5,50
5,50
8,50
13,75
14,77
13,57
15,53
11,51
21,55
9,51
1,50
13,50
3,61
13,61
4,59
10,46
4,66
4,66
8,53
10,52
6,50
19,6
15,67
15,63
15,58
1,47
2,48
5,48
4,50
6,50
5,57
15,52
15,59
8,41
24,45
3,48
12,48
8,53
4,40
13,48
14,49
14,55
17,66
21,62
14,58
8,66
4,46
4,61
17,43
7,51
15,48
18,52
13,63
20,38
8,55
2,49
2,49
8,48
8,48
1,55
4,48
3,43
3,51
2,53
12,31
9,30
2,52
2,51
6,50
10,51
7,62
15,56
15,53
18,37
13,54
10,60
2,44
5,51
