name,home,away,period,groupName
Ball possession,49%,51%,ALL,Match overview
Expected goals,1.76,0.04,ALL,Match overview
Big chances,5,0,ALL,Match overview
Total shots,16,1,ALL,Match overview
Goalkeeper saves,0,2,ALL,Match overview
Corner kicks,8,9,ALL,Match overview
Fouls,12,11,ALL,Match overview
Passes,402,418,ALL,Match overview
Tackles,30,12,ALL,Match overview
Free kicks,11,12,ALL,Match overview
Yellow cards,3,3,ALL,Match overview
Total shots,16,1,ALL,Shots
Shots on target,4,0,ALL,Shots
Hit woodwork,0,0,ALL,Shots
Shots off target,7,0,ALL,Shots
Blocked shots,5,1,ALL,Shots
Shots inside box,12,1,ALL,Shots
Shots outside box,4,0,ALL,Shots
Big chances scored,1,0,ALL,Attack
Big chances missed,4,0,ALL,Attack
Through balls,2,1,ALL,Attack
Touches in penalty area,24,12,ALL,Attack
Fouled in final third,1,4,ALL,Attack
Offsides,2,2,ALL,Attack
Accurate passes,320,338,ALL,Passes
Throw-ins,22,22,ALL,Passes
Final third entries,46,46,ALL,Passes
Final third phase,66/95 (69%),74/112 (66%),ALL,Passes
Long balls,22/50 (44%),29/48 (60%),ALL,Passes
Crosses,7/22 (32%),2/22 (9%),ALL,Passes
Duels,59%,41%,ALL,Duels
Dispossessed,9,14,ALL,Duels
Ground duels,48/78 (62%),30/78 (38%),ALL,Duels
Aerial duels,18/34 (53%),16/34 (47%),ALL,Duels
Dribbles,9/12 (75%),6/22 (27%),ALL,Duels
Tackles won,57%,75%,ALL,Defending
Total tackles,30,12,ALL,Defending
Interceptions,13,8,ALL,Defending
Recoveries,53,49,ALL,Defending
Clearances,24,25,ALL,Defending
Errors lead to a shot,0,1,ALL,Defending
Total saves,0,2,ALL,Goalkeeping
Goals prevented,-1.00,-0.07,ALL,Goalkeeping
Big saves,0,1,ALL,Goalkeeping
High claims,0,3,ALL,Goalkeeping
Goal kicks,3,8,ALL,Goalkeeping
Ball possession,43%,57%,1ST,Match overview
Expected goals,0.64,0.04,1ST,Match overview
Big chances,1,0,1ST,Match overview
Total shots,5,1,1ST,Match overview
Goalkeeper saves,0,0,1ST,Match overview
Corner kicks,3,3,1ST,Match overview
Passes,185,251,1ST,Match overview
Tackles,12,4,1ST,Match overview
Free kicks,3,4,1ST,Match overview
Yellow cards,0,0,1ST,Match overview
Total shots,5,1,1ST,Shots
Shots on target,0,0,1ST,Shots
Hit woodwork,0,0,1ST,Shots
Shots off target,5,0,1ST,Shots
Blocked shots,0,1,1ST,Shots
Shots inside box,4,1,1ST,Shots
Shots outside box,1,0,1ST,Shots
Big chances scored,0,0,1ST,Attack
Big chances missed,1,0,1ST,Attack
Through balls,1,0,1ST,Attack
Fouled in final third,1,1,1ST,Attack
Offsides,1,1,1ST,Attack
Accurate passes,149,209,1ST,Passes
Throw-ins,11,10,1ST,Passes
Final third entries,20,23,1ST,Passes
Long balls,8/22 (36%),15/28 (54%),1ST,Passes
Crosses,3/9 (33%),1/9 (11%),1ST,Passes
Duels,61%,39%,1ST,Duels
Dispossessed,3,5,1ST,Duels
Ground duels,21/33 (64%),12/33 (36%),1ST,Duels
Aerial duels,7/13 (54%),6/13 (46%),1ST,Duels
Dribbles,6/7 (86%),4/11 (36%),1ST,Duels
Tackles won,50%,75%,1ST,Defending
Total tackles,12,4,1ST,Defending
Interceptions,8,4,1ST,Defending
Recoveries,23,25,1ST,Defending
Clearances,10,7,1ST,Defending
Total saves,0,0,1ST,Goalkeeping
Goal kicks,3,5,1ST,Goalkeeping
Ball possession,56%,44%,2ND,Match overview
Expected goals,1.12,0.00,2ND,Match overview
Big chances,4,0,2ND,Match overview
Total shots,11,0,2ND,Match overview
Goalkeeper saves,0,2,2ND,Match overview
Corner kicks,5,6,2ND,Match overview
Passes,217,167,2ND,Match overview
Tackles,18,8,2ND,Match overview
Free kicks,8,8,2ND,Match overview
Yellow cards,3,3,2ND,Match overview
Total shots,11,0,2ND,Shots
Shots on target,4,0,2ND,Shots
Hit woodwork,0,0,2ND,Shots
Shots off target,2,0,2ND,Shots
Blocked shots,5,0,2ND,Shots
Shots inside box,8,0,2ND,Shots
Shots outside box,3,0,2ND,Shots
Big chances scored,1,0,2ND,Attack
Big chances missed,3,0,2ND,Attack
Through balls,1,1,2ND,Attack
Fouled in final third,0,3,2ND,Attack
Offsides,1,1,2ND,Attack
Accurate passes,171,129,2ND,Passes
Throw-ins,11,12,2ND,Passes
Final third entries,26,23,2ND,Passes
Long balls,14/28 (50%),14/20 (70%),2ND,Passes
Crosses,4/13 (31%),1/13 (8%),2ND,Passes
Duels,58%,42%,2ND,Duels
Dispossessed,6,9,2ND,Duels
Ground duels,27/45 (60%),18/45 (40%),2ND,Duels
Aerial duels,11/21 (52%),10/21 (48%),2ND,Duels
Dribbles,3/5 (60%),2/11 (18%),2ND,Duels
Tackles won,61%,75%,2ND,Defending
Total tackles,18,8,2ND,Defending
Interceptions,5,4,2ND,Defending
Recoveries,30,24,2ND,Defending
Clearances,14,18,2ND,Defending
Total saves,0,2,2ND,Goalkeeping
Goal kicks,0,3,2ND,Goalkeeping
