x,y
52,19
60,25
66,34
54,8
57,29
77,18
31,10
28,8
49,4
46,3
57,15
61,23
63,21
63,17
62,22
69,11
69,11
60,6
54,5
61,28
68,25
78,47
69,36
73,39
67,17
70,12
64,25
59,17
60,15
74,27
97,65
42,29
25,5
33,10
17,5
74,25
37,20
47,0
38,8
65,32
65,36
70,19
58,26
61,15
74,22
73,12
75,13
81,13
24,12
24,5
20,10
20,10
40,23
40,22
36,14
29,10
18,13
33,12
68,19
21,10
56,15
41,10
54,9
69,7
89,13
61,17
61,17
35,8
81,18
97,21
76,11
59,0
66,23
34,24
42,8
77,17
64,26
77,72
24,7
29,7
92,21
59,6
8,45
6,47
58,21
63,12
24,21
45,32
46,28
63,10
64,10
29,41
27,40
27,40
87,21
58,9
58,21
28,17
27,17
27,17
57,14
54,17
46,52
10,16
9,21
18,48
71,42
