x,y
48,67
70,47
33,38
65,50
70,25
63,61
32,46
33,44
66,36
81,14
67,18
46,59
71,34
68,60
65,53
70,39
72,33
70,31
67,52
64,61
36,85
78,33
76,27
67,56
67,62
62,33
56,42
60,76
44,69
44,69
19,66
68,85
70,85
74,43
75,34
40,69
22,59
15,93
17,95
22,76
18,43
41,23
43,8
66,7
78,83
90,84
97,69
33,69
33,69
74,64
37,41
23,39
77,53
19,72
20,71
30,20
29,18
58,30
52,39
72,75
38,51
20,78
21,74
28,45
36,46
64,74
71,83
66,82
67,66
53,29
27,38
56,22
62,41
45,90
42,90
69,9
73,9
73,9
60,38
52,36
47,54
47,53
56,37
61,58
28,89
26,50
25,50
43,71
57,42
27,73
31,73
31,71
19,76
20,79
27,44
55,68
67,86
73,82
37,75
76,82
76,82
59,82
70,82
75,86
74,90
39,47
