x,y
26,44
15,49
15,50
46,43
45,47
36,56
34,50
45,58
42,52
39,48
31,50
33,39
29,41
23,49
54,55
26,45
14,53
31,46
26,51
26,47
18,49
23,49
19,46
22,47
25,47
24,46
14,60
54,53
4,49
5,48
20,62
30,41
26,40
25,48
3,12
12,5
27,39
19,55
30,46
25,50
24,41
21,52
14,63
10,67
42,61
43,54
28,52
28,52
54,40
6,52
11,56
11,55
46,56
29,51
19,47
12,47
23,56
23,55
12,64
35,62
24,50
54,82
9,38
26,58
45,55
34,51
55,56
53,42
46,44
33,50
30,56
24,60
21,61
33,67
31,68
30,52
37,38
28,53
28,33
26,33
56,54
53,48
53,48
28,48
44,58
44,54
54,50
32,70
25,71
24,71
26,52
45,57
60,55
44,70
41,68
31,70
