x,y
60,83
67,96
68,93
20,47
19,44
58,70
59,62
62,64
55,77
66,51
67,50
32,43
67,55
81,45
91,46
99,0
85,38
84,42
84,91
35,65
35,28
36,34
53,49
43,34
99,99
72,82
57,72
65,61
19,59
44,48
63,45
99,99
61,85
63,78
62,74
60,73
64,74
63,79
86,90
81,100
18,48
13,52
47,65
47,65
64,88
61,95
41,71
37,90
21,95
40,37
40,32
58,64
99,99
90,83
71,74
19,36
77,65
9,82
4,88
6,88
26,69
28,70
46,82
53,79
81,65
81,63
33,75
58,95
41,88
42,87
36,82
79,43
82,62
78,77
75,51
61,76
15,12
15,8
22,1
58,85
84,49
86,49
99,99
24,69
66,75
