x,y
50,50
27,15
47,22
33,15
30,4
43,37
31,23
30,5
70,0
36,73
28,57
30,56
67,8
74,43
92,15
61,83
72,73
85,97
35,17
32,7
41,33
38,95
73,93
77,90
86,77
70,93
13,91
74,71
79,94
65,93
99,99
93,84
49,50
68,82
78,71
30,11
42,73
49,19
70,9
25,28
41,6
90,40
86,77
7,86
39,23
66,27
73,48
50,50
95,46
32,63
19,44
32,28
27,53
78,51
29,62
72,25
29,59
66,53
67,51
35,38
35,38
9,22
8,28
75,66
69,83
68,79
66,81
64,83
60,82
70,34
74,41
73,43
53,76
55,75
46,77
39,40
37,49
47,66
64,88
72,10
95,8
53,40
42,48
21,67
39,83
40,84
