x,y
30,47
30,47
28,47
14,46
24,67
23,48
28,60
26,40
52,31
14,74
8,29
14,29
27,32
35,44
39,39
36,52
48,53
33,50
10,28
17,25
29,70
14,40
15,31
19,27
22,30
30,3
54,30
89,52
21,71
20,74
21,74
27,48
43,8
22,30
27,82
14,27
43,32
16,15
37,54
30,47
37,41
31,18
24,25
28,47
36,44
30,19
51,43
46,51
48,42
41,57
38,36
32,33
15,29
26,17
16,19
45,56
39,65
31,67
33,45
57,62
53,68
39,42
22,58
45,49
11,23
11,24
10,24
33,43
34,31
60,27
33,70
11,88
45,68
45,68
95,42
52,70
52,71
31,55
34,42
32,48
56,75
55,61
45,80
25,50
58,63
32,19
13,19
7,8
37,29
71,57
34,70
34,68
32,61
