x,y
51,82
53,100
53,78
44,87
44,87
28,95
36,81
59,100
34,54
37,89
68,83
88,80
64,63
61,75
27,79
99,0
86,5
99,0
78,13
19,90
26,92
27,95
34,96
55,85
56,67
59,57
70,62
93,69
93,68
73,76
99,99
89,66
72,63
33,72
42,85
52,75
42,64
43,68
41,97
84,83
80,89
65,79
92,80
99,99
42,73
58,75
67,80
67,73
69,79
99,0
28,68
48,100
34,87
29,89
30,92
96,70
92,100
38,93
40,76
45,42
44,89
46,89
45,92
53,75
19,65
13,62
31,75
41,97
38,96
15,100
18,96
70,85
72,93
61,95
44,87
99,0
28,93
31,93
60,83
67,89
67,89
57,67
57,100
99,0
99,0
45,93
47,93
43,90
24,95
29,95
77,100
24,90
29,86
