x,y
5,46
11,78
10,78
4,51
3,60
18,70
32,43
31,67
23,54
24,84
42,38
43,53
43,34
37,51
3,67
16,69
18,50
23,59
27,79
44,35
31,65
38,58
37,62
47,74
27,56
31,73
56,38
48,49
32,51
32,68
56,92
13,59
13,59
43,46
35,52
35,42
31,58
67,61
55,55
44,53
66,47
54,56
54,56
54,55
38,30
23,50
33,67
2,58
32,63
52,51
31,48
30,56
3,61
13,66
43,64
45,64
7,56
30,79
24,78
27,81
21,73
60,88
36,72
27,62
57,38
11,44
37,62
37,66
45,51
8,48
10,60
8,58
59,49
29,75
14,75
58,83
50,71
36,62
27,82
24,84
87,67
30,54
57,65
65,60
66,55
53,39
87,41
2,18
67,42
