x,y
61,94
61,94
75,82
65,75
41,64
63,82
65,72
58,49
56,54
46,63
50,64
79,68
83,65
45,50
59,79
52,77
37,59
30,72
40,64
53,56
60,64
62,77
29,90
46,49
50,69
54,53
55,63
59,38
35,59
48,56
44,91
22,87
36,26
30,18
32,23
44,72
29,43
36,58
41,35
35,84
35,84
39,83
65,56
63,53
75,90
73,92
61,69
66,88
69,91
70,75
75,82
56,45
64,39
28,57
44,53
27,86
48,51
72,70
72,74
61,18
59,62
58,65
55,57
58,62
56,50
72,45
63,15
57,10
62,7
18,26
18,26
53,66
59,38
41,22
41,28
39,89
36,70
67,46
53,44
63,59
71,64
99,99
66,71
31,64
52,54
44,55
61,69
28,49
34,48
57,56
56,54
52,57
72,34
63,57
63,50
63,61
31,47
47,56
65,63
33,55
44,44
66,66
64,59
64,46
74,59
65,36
33,83
58,11
59,30
69,17
64,46
88,65
60,43
