x,y
37,56
4,58
10,79
34,72
41,59
75,76
35,69
35,69
30,70
67,69
43,5
51,80
43,74
13,89
64,66
57,70
2,57
2,57
5,57
8,67
23,77
39,7
55,70
53,89
47,77
64,91
22,77
48,87
44,67
9,74
19,81
30,73
35,77
44,82
39,69
27,76
27,76
36,64
32,56
32,60
10,60
79,47
3,55
2,57
3,55
11,86
62,83
15,65
52,83
44,74
60,75
54,62
30,60
42,46
30,55
11,81
32,65
11,75
52,61
51,72
43,72
87,49
55,63
59,67
12,63
51,27
32,77
46,79
53,73
65,63
64,64
62,81
60,76
10,67
37,65
30,64
24,70
20,44
23,40
11,67
39,73
30,61
30,61
67,73
66,65
61,61
65,54
64,60
7,70
46,82
34,53
61,59
55,66
31,62
30,60
28,37
58,69
58,63
59,60
23,76
52,60
51,65
58,67
63,65
