x,y
23,100
42,78
55,72
24,79
51,76
64,80
91,46
74,65
61,83
58,73
56,71
66,80
65,70
79,74
47,76
64,87
73,82
72,62
73,69
63,100
77,72
26,87
72,75
72,73
8,51
6,55
62,75
81,100
72,75
62,38
78,68
40,78
41,69
74,75
27,82
63,71
67,67
74,68
67,56
63,72
70,72
69,67
72,70
76,74
66,70
74,73
29,48
40,72
60,75
47,75
73,75
78,67
68,100
67,92
77,75
76,69
55,86
90,69
68,76
75,72
66,68
69,68
76,72
60,93
35,98
35,73
67,71
78,60
73,70
78,46
71,53
67,76
91,37
91,40
42,86
62,78
71,86
73,80
69,82
88,100
78,69
38,96
65,74
65,100
65,86
90,70
94,68
74,78
74,71
54,94
54,94
76,74
31,71
35,70
72,69
44,86
69,88
74,85
76,72
70,71
71,60
42,76
60,81
60,74
40,75
74,73
70,90
68,84
64,89
56,70
72,69
68,77
67,88
69,80
67,71
74,77
55,77
78,87
74,81
61,86
69,83
70,80
69,67
70,73
70,77
71,74
77,73
30,100
44,88
69,77
75,66
59,93
71,89
73,81
87,73
91,54
91,53
78,90
73,91
72,73
71,83
