x,y
39,90
32,85
58,87
31,72
34,100
37,94
44,90
68,92
71,95
55,43
73,76
78,84
71,87
53,100
46,93
58,82
58,88
58,71
15,47
14,92
21,92
37,89
25,87
9,63
13,100
18,96
47,56
53,94
60,92
69,93
65,91
37,100
36,97
40,100
86,77
32,86
29,84
33,86
65,76
71,80
6,81
27,93
34,89
60,74
62,100
65,93
53,100
62,96
62,100
26,90
32,100
37,100
37,94
35,91
54,88
46,57
84,92
87,85
11,88
8,84
60,63
69,75
88,81
9,52
69,85
35,84
31,88
33,100
40,100
10,52
28,85
60,85
55,100
60,95
35,71
63,84
59,87
44,84
42,84
3,58
0,61
12,85
23,72
12,86
39,72
36,69
37,34
58,28
8,30
14,9
12,11
28,13
26,46
66,10
45,23
