x,y
26,66
44,10
7,41
12,23
12,11
17,27
25,25
62,19
62,19
26,13
17,18
10,12
26,54
26,54
26,34
12,32
15,0
25,12
18,0
22,6
25,11
32,25
52,41
52,30
51,21
50,12
71,2
72,2
33,29
19,27
11,27
12,40
23,25
20,28
94,46
46,27
41,30
80,69
9,30
7,60
5,57
40,50
30,39
28,41
22,24
20,23
24,24
9,30
5,15
60,15
10,17
25,14
6,51
14,25
14,41
14,41
27,14
14,42
78,7
23,23
23,23
29,26
43,13
51,11
65,18
13,14
66,25
66,25
67,33
30,39
94,26
24,0
26,14
5,24
1,32
18,0
46,21
69,5
69,9
46,8
46,6
5,26
4,26
10,52
61,37
74,31
12,9
15,23
11,11
13,10
3,32
3,32
16,18
53,14
38,2
