x,y
53,16
54,17
28,54
21,32
35,47
36,45
97,50
23,12
67,16
54,13
40,18
13,68
12,72
12,73
56,34
45,34
41,25
40,25
28,18
14,22
55,10
42,35
56,90
33,90
59,96
97,42
96,38
40,10
40,8
40,22
25,17
21,13
24,3
18,14
52,41
44,32
43,8
56,24
38,8
38,28
8,38
39,33
31,29
34,18
32,16
22,10
25,35
29,9
43,15
39,15
33,15
35,40
35,35
40,4
18,28
32,40
37,45
56,5
56,12
8,41
16,11
14,11
16,11
10,6
19,11
28,34
29,17
26,26
22,25
60,23
61,16
64,43
63,55
66,63
67,14
67,14
26,7
26,8
55,56
55,83
29,12
4,42
9,16
25,13
51,47
54,43
61,50
68,59
10,14
32,60
65,38
35,33
