x,y
61,20
24,18
20,4
37,10
37,15
31,11
28,12
67,30
68,26
69,14
94,2
58,18
56,30
87,21
33,11
39,12
14,11
64,19
36,6
53,11
69,7
42,4
34,7
36,5
43,0
58,9
46,10
65,44
67,62
23,31
36,1
43,8
33,12
34,41
13,44
37,17
72,11
59,16
62,30
52,17
53,12
64,8
59,5
56,6
53,19
34,31
34,31
41,25
55,20
66,7
26,39
26,44
30,28
20,25
47,20
31,11
76,79
43,32
47,34
68,20
68,11
63,35
60,17
56,30
86,6
82,6
42,16
59,28
7,31
55,32
30,69
70,0
72,44
81,36
46,19
43,24
62,16
84,7
22,0
41,0
39,3
16,25
18,24
71,24
89,22
18,11
67,20
52,14
56,33
72,21
92,43
27,17
