x,y
35,19
57,51
39,33
33,28
12,24
60,26
44,26
53,37
36,56
45,44
37,26
23,50
18,69
14,68
25,55
46,28
45,66
69,24
63,25
59,28
28,31
41,35
74,36
65,72
32,39
52,27
52,31
54,27
35,43
58,63
52,44
34,36
33,51
37,73
54,66
61,64
56,69
58,49
38,38
29,48
29,46
68,64
73,75
66,76
86,28
90,13
25,57
32,15
38,32
38,32
41,60
26,50
31,48
46,44
14,14
18,25
70,31
33,39
37,30
29,42
44,49
57,29
55,55
30,44
32,36
47,46
61,75
76,37
55,57
52,62
67,59
78,31
76,41
62,51
56,29
59,40
61,38
62,57
34,43
44,55
55,26
54,38
54,47
38,43
39,61
27,49
34,56
62,39
73,52
55,30
33,43
58,64
75,43
80,41
61,16
65,22
17,49
20,44
20,44
46,31
58,60
76,27
68,47
65,37
66,48
