x,y
33,17
33,17
24,40
33,41
28,42
29,53
58,15
55,67
63,44
72,33
69,51
58,27
37,38
25,33
25,38
19,50
34,87
58,61
55,75
34,42
33,49
36,41
18,18
12,13
47,34
71,56
73,54
55,43
59,35
30,33
33,39
39,16
38,35
30,46
39,57
54,34
39,18
39,23
54,47
48,30
29,52
47,43
45,54
73,21
65,20
24,51
46,34
43,17
43,29
42,28
27,35
38,27
70,58
71,59
43,28
51,45
57,35
55,29
55,27
52,37
27,46
39,10
32,10
37,18
39,23
41,59
69,64
74,54
71,60
65,30
47,40
55,20
61,19
33,14
36,17
38,16
42,36
39,38
52,39
57,31
57,35
56,44
53,33
47,37
39,26
9,51
53,21
54,48
78,28
57,8
60,41
55,41
71,56
7,41
16,22
16,22
63,59
64,53
57,35
54,34
66,30
70,33
35,42
52,41
66,34
63,46
49,39
70,30
25,22
32,31
27,62
