x,y
15,72
30,80
30,93
46,72
15,45
26,55
26,55
36,87
53,66
38,71
51,70
42,70
39,78
54,82
47,68
61,79
56,69
32,78
39,85
60,85
57,77
59,74
36,62
47,64
30,75
15,92
32,75
37,61
29,83
42,84
42,76
43,81
34,96
29,87
33,71
38,69
41,73
44,67
36,66
47,73
43,96
48,50
47,89
60,90
26,68
26,68
7,60
33,72
2,58
23,34
27,90
33,76
19,89
54,94
32,76
55,73
36,63
92,64
89,62
47,59
38,70
40,62
55,59
73,63
71,86
71,96
36,61
45,78
74,87
19,72
36,39
29,73
31,71
57,91
73,85
74,84
73,86
65,61
68,77
8,47
4,60
53,46
57,86
27,94
12,56
21,65
15,88
17,90
53,75
60,77
60,82
3,55
39,75
61,69
63,80
59,69
66,89
6,91
12,53
31,65
52,80
67,86
37,69
37,69
33,45
26,90
34,64
44,67
41,75
55,83
23,76
55,66
62,84
