x,y
30,28
24,28
24,3
23,46
57,43
52,56
5,58
2,56
2,52
51,54
42,51
32,58
36,47
64,56
51,42
19,6
24,54
26,54
7,21
65,42
49,48
44,61
44,59
36,40
31,47
51,55
36,10
60,61
57,74
53,70
58,68
23,41
60,33
42,36
35,49
43,43
32,45
31,44
16,49
12,14
31,38
33,40
7,57
5,52
38,65
32,55
34,66
31,60
43,60
36,90
36,90
38,46
30,30
8,42
36,56
32,57
19,55
21,37
15,35
30,22
32,21
59,44
54,44
51,47
20,88
21,87
33,54
33,52
32,51
30,53
32,52
33,39
26,16
30,51
54,16
45,38
52,46
52,49
30,56
30,56
30,56
53,37
56,69
57,70
48,75
54,74
58,81
63,69
63,80
56,78
59,77
17,79
45,75
42,71
25,25
25,25
25,73
30,74
