x,y
30,60
18,67
12,84
6,53
34,82
13,72
3,59
6,73
92,51
92,50
4,49
26,68
17,85
9,85
9,88
27,73
14,77
23,71
30,59
46,71
42,76
23,81
30,68
4,59
15,53
14,67
14,57
8,58
18,64
19,64
21,81
59,85
58,85
58,85
34,85
34,72
33,77
43,75
57,75
47,84
41,48
25,66
24,71
30,65
26,68
38,72
30,93
32,69
48,79
95,52
96,53
8,56
7,56
38,75
9,46
26,68
22,72
28,59
6,82
9,81
26,60
20,61
9,66
10,68
10,60
7,59
9,60
33,70
33,70
23,75
7,72
8,73
3,59
8,48
9,48
19,73
40,72
30,83
40,70
11,94
20,91
43,54
9,58
21,69
46,67
51,80
42,69
34,80
31,79
40,68
14,90
28,71
42,85
31,75
13,61
5,67
18,49
31,54
61,70
88,52
87,52
25,77
10,73
