x,y
30,59
27,73
13,68
23,57
34,51
28,53
32,56
87,5
33,49
28,54
15,62
15,53
17,54
5,46
6,44
4,36
18,69
4,76
22,64
21,69
4,50
15,71
8,68
4,50
9,52
23,52
12,37
14,39
30,67
30,66
27,56
42,49
17,34
20,59
29,46
35,68
52,96
13,75
12,71
6,74
40,82
23,70
27,48
34,51
50,60
45,88
37,89
37,75
68,47
69,47
47,66
38,69
34,85
55,96
7,35
15,66
9,57
12,64
26,61
15,64
35,54
31,62
37,47
24,42
14,48
14,46
19,66
18,66
12,64
11,69
84,64
81,66
18,57
53,64
43,59
32,65
32,17
31,18
33,24
26,3
26,2
92,50
93,50
36,56
42,89
44,90
39,54
52,60
95,55
30,37
29,40
26,66
51,56
54,69
28,77
