x,y
32,43
36,54
41,30
27,26
39,35
42,38
41,35
47,34
56,31
54,35
43,39
35,19
57,5
54,27
63,29
67,28
70,22
5,66
24,32
54,47
49,44
60,45
60,36
62,24
71,27
63,25
75,33
69,31
69,31
61,47
68,38
72,32
86,58
45,57
52,53
54,57
56,44
58,24
60,26
94,54
40,41
36,32
54,51
61,44
49,31
54,39
60,40
60,46
63,27
45,45
46,41
58,15
53,31
19,16
47,32
38,29
35,21
33,48
20,23
25,47
26,7
89,49
38,11
62,27
33,26
30,31
7,38
14,24
34,49
26,23
10,52
7,49
7,47
53,64
14,54
9,33
26,26
23,35
23,36
10,44
34,51
37,48
27,21
16,12
17,12
38,46
54,30
41,41
41,40
