x,y
36,95
58,85
63,92
78,100
79,97
78,100
85,96
62,97
11,96
30,100
30,96
83,100
26,96
32,95
31,97
33,100
78,91
93,95
97,98
92,100
83,94
30,98
60,93
54,89
56,84
66,95
68,95
75,93
38,93
31,93
36,97
86,75
34,63
10,52
33,93
30,91
31,98
30,98
25,95
18,95
80,59
61,85
95,79
27,79
51,100
32,57
83,95
87,100
98,76
97,76
95,84
52,56
63,80
78,79
64,82
41,82
65,74
73,96
88,84
58,71
42,69
88,84
22,92
33,93
63,90
72,96
40,97
31,74
32,75
43,92
39,93
64,97
71,87
71,42
66,100
28,83
87,84
89,80
84,86
78,100
70,96
28,86
27,83
40,96
13,96
56,93
28,90
22,91
56,96
68,100
64,98
58,95
35,90
86,81
34,100
20,86
5,55
7,54
78,96
82,97
86,97
75,100
30,96
