x,y
62,0
40,26
40,26
58,35
57,35
40,13
36,6
53,33
82,0
77,3
73,10
70,0
60,22
59,18
58,13
22,14
48,0
33,11
40,25
52,16
32,3
30,33
43,22
35,22
65,25
67,11
67,11
16,16
20,43
8,25
25,9
24,19
32,7
22,2
18,50
25,19
45,2
53,0
38,2
38,31
27,30
17,16
30,4
36,16
36,17
50,8
53,9
54,22
57,13
34,4
63,11
84,4
39,30
25,2
65,8
68,6
72,13
37,8
41,7
34,18
45,7
37,3
54,13
66,27
50,0
42,4
30,42
35,15
90,52
76,48
58,11
40,4
16,20
31,12
44,2
39,4
21,7
43,7
45,4
55,21
53,11
8,8
4,13
4,14
34,12
36,24
67,12
34,9
28,0
82,5
84,0
52,26
67,0
67,4
57,3
39,2
