x,y
52,6
10,2
9,22
34,48
25,38
7,14
12,14
27,88
26,30
29,24
19,27
35,88
29,89
4,59
0,67
7,54
12,50
13,51
19,38
47,15
11,51
10,54
13,45
12,44
41,41
31,40
37,30
46,41
27,46
19,21
15,38
10,51
4,52
27,43
52,31
44,42
11,64
35,59
54,56
33,24
26,25
24,29
44,43
29,54
27,43
40,23
55,53
37,62
33,65
43,58
53,51
53,44
46,45
26,52
27,76
7,25
14,58
14,58
27,40
30,40
25,47
22,38
34,15
28,17
54,18
37,29
21,33
43,48
41,42
10,77
10,77
43,54
59,43
78,19
53,35
34,44
42,48
40,35
34,70
31,54
6,47
28,54
24,66
15,34
21,76
34,48
29,52
27,52
33,53
87,78
95,58
97,59
