x,y
22,7
59,24
49,45
52,43
11,0
54,3
42,0
45,9
54,17
86,8
70,0
82,5
72,7
61,0
76,0
63,9
60,9
61,5
59,24
37,21
41,19
40,6
88,19
71,26
66,11
61,10
71,7
77,38
46,43
75,34
72,47
15,13
11,13
57,0
62,7
64,11
63,5
74,14
76,23
56,20
84,13
62,9
92,18
60,9
69,15
63,36
92,18
38,51
71,21
29,7
64,0
41,9
60,0
39,0
34,5
32,51
26,10
72,21
71,40
67,27
76,43
22,10
22,0
20,14
11,5
17,0
26,10
13,34
66,16
78,3
45,8
47,8
22,0
73,15
72,9
69,3
27,27
30,17
81,0
29,36
33,35
53,34
26,87
42,88
65,74
11,40
55,90
69,86
63,83
70,92
68,65
81,73
62,90
38,96
57,75
67,80
77,76
83,80
92,84
71,80
