x,y
27,15
7,12
4,30
9,47
9,34
15,43
27,22
22,11
24,10
29,11
19,9
55,25
62,21
67,34
33,27
19,15
11,24
30,28
9,43
9,46
52,35
8,41
8,38
45,63
35,27
14,35
8,43
8,43
26,20
28,19
63,42
45,35
38,32
39,34
54,34
62,13
61,27
36,59
7,37
0,55
5,47
52,10
7,28
7,16
7,4
5,49
12,22
86,75
47,28
35,31
25,39
26,50
36,69
53,18
55,19
39,27
51,32
59,28
59,28
30,20
24,52
19,60
67,28
65,31
6,83
35,37
45,37
58,33
55,9
36,8
34,12
30,20
29,21
28,30
29,17
42,42
8,29
8,30
30,23
40,23
34,55
38,56
45,28
38,56
45,44
46,50
65,21
71,5
39,79
35,80
31,39
68,43
56,23
