x,y
45,29
55,37
56,30
58,33
61,64
53,44
38,15
30,17
20,29
70,40
66,35
36,41
46,82
55,48
47,43
42,36
42,50
69,46
38,14
29,10
27,10
67,21
44,36
43,36
37,42
45,38
47,72
52,80
20,25
37,25
63,62
25,19
25,19
20,17
35,7
30,54
29,53
19,48
35,13
13,49
68,41
28,8
28,8
18,6
54,23
64,32
71,40
30,39
9,32
5,26
48,57
8,42
25,66
23,66
47,44
22,21
22,21
68,33
46,8
66,29
31,30
64,19
64,19
63,5
63,5
57,28
61,58
8,37
26,36
26,32
45,13
21,24
20,28
57,28
57,28
26,28
69,28
33,12
37,21
36,35
25,58
25,33
12,24
12,24
38,33
