x,y
24,36
46,36
30,6
40,38
42,33
37,31
32,41
38,11
49,20
54,46
29,20
38,42
27,41
25,45
30,33
34,31
35,30
59,36
29,43
29,43
32,26
32,26
28,53
55,23
45,31
47,41
52,50
45,31
45,13
50,17
44,19
46,55
49,47
13,41
18,48
29,56
32,53
39,54
38,60
32,64
37,71
47,30
30,60
33,46
44,41
52,43
64,34
52,45
37,32
37,32
37,37
31,46
36,36
44,49
46,61
53,50
27,62
29,29
26,20
35,20
37,21
53,24
57,40
27,36
26,35
38,41
54,43
28,57
29,29
22,76
28,60
40,40
45,12
55,4
46,20
46,14
28,32
73,30
51,18
63,30
36,44
27,40
45,40
31,50
65,36
65,25
37,12
34,4
61,10
56,43
76,28
63,19
70,14
62,34
68,22
54,22
71,36
68,36
76,21
41,25
62,14
59,45
70,15
76,36
29,46
49,23
41,27
37,20
39,25
70,18
68,24
39,24
38,24
52,0
38,27
19,3
29,0
57,17
45,25
68,37
76,22
77,21
65,8
64,9
15,23
67,23
80,34
93,55
69,23
69,41
72,42
64,30
72,21
5,0
24,10
81,65
56,42
94,52
41,21
