x,y
40,38
76,79
69,32
63,81
29,76
63,67
67,87
64,91
52,59
58,38
60,33
59,33
11,61
64,89
60,86
8,53
90,94
55,50
68,67
66,71
72,100
65,88
61,56
55,69
60,65
21,31
21,31
60,100
45,66
56,69
57,71
34,89
19,89
13,91
45,55
38,83
38,83
63,70
84,55
75,79
64,86
61,86
61,86
54,75
65,85
4,46
4,46
29,43
37,65
43,63
44,54
53,53
46,83
47,80
58,73
73,70
75,34
36,11
59,75
40,62
37,72
30,61
32,67
6,62
32,100
34,86
46,69
67,71
70,63
15,45
71,93
47,63
58,56
41,22
39,48
35,45
29,92
33,87
58,73
65,73
41,69
71,59
30,50
57,32
38,20
40,17
37,22
70,6
72,42
62,68
20,37
54,65
70,66
53,72
56,65
63,48
74,30
70,20
46,70
42,68
66,50
74,83
41,67
78,83
36,56
