x,y
71,95
27,70
27,76
42,90
55,84
63,94
79,88
79,93
68,90
67,85
95,72
71,86
49,90
63,91
89,85
89,90
91,85
98,73
86,78
86,93
94,83
94,85
78,83
71,73
86,78
94,79
89,100
45,66
60,41
76,95
87,89
86,91
80,92
96,83
94,72
76,64
75,31
91,24
81,82
75,93
92,85
46,78
67,86
91,73
84,88
87,85
94,74
57,66
58,61
80,71
76,89
93,81
82,86
96,75
79,89
67,70
71,64
94,89
96,88
86,76
87,83
86,69
87,65
79,77
87,69
98,67
97,79
91,81
94,94
72,94
76,55
97,82
66,91
88,80
84,83
72,93
64,92
77,88
95,71
75,92
80,79
79,68
84,94
91,86
