x,y
35,36
7,88
8,19
28,34
30,36
33,38
19,25
18,37
30,41
32,25
47,33
52,33
43,40
26,39
11,25
3,10
46,44
27,42
31,44
47,41
52,43
47,41
24,40
24,40
30,37
27,24
23,19
30,44
31,37
66,30
61,23
58,17
37,16
24,25
20,40
34,38
48,49
33,18
53,30
25,36
20,21
36,31
46,32
59,25
55,19
53,28
54,22
28,31
33,36
37,35
41,55
52,40
25,43
26,36
54,9
54,10
56,16
25,28
53,21
10,25
72,28
67,7
52,37
41,18
36,28
46,22
48,39
58,26
57,7
58,26
48,64
47,57
44,41
45,33
53,23
55,33
46,26
52,22
51,48
46,19
41,17
37,38
31,30
10,29
17,32
37,36
43,24
5,38
21,26
30,21
22,19
22,29
28,15
28,30
28,21
33,30
33,25
20,75
61,16
40,37
