x,y
74,75
79,80
72,100
68,82
35,58
46,85
41,90
43,95
54,75
58,76
62,74
58,95
55,94
48,92
17,74
23,92
65,93
93,73
56,88
55,87
58,93
62,94
47,92
27,89
14,93
65,64
15,67
22,88
23,97
76,74
56,61
30,78
54,88
27,87
40,94
38,92
47,100
69,73
77,87
92,83
98,91
99,89
3,82
9,84
44,55
40,58
23,91
23,91
24,92
45,64
62,91
67,91
67,88
90,100
38,100
61,100
59,84
63,80
64,77
13,76
32,100
4,80
5,79
28,11
6,58
10,88
31,85
33,83
36,84
60,92
58,91
21,89
21,89
67,96
40,73
41,73
23,75
12,79
5,82
22,100
80,100
61,84
61,84
31,92
34,96
37,96
68,93
3,54
41,100
