x,y
41,36
30,61
32,76
59,77
43,72
30,61
28,88
36,90
45,90
48,78
43,80
52,46
54,84
46,89
33,100
26,92
29,76
27,71
28,76
29,77
26,71
24,88
37,93
11,88
68,70
68,74
73,60
62,90
59,83
97,55
96,54
55,73
4,46
4,48
20,100
23,96
22,72
22,72
17,86
42,90
94,92
61,94
73,84
74,80
71,83
93,76
64,93
65,92
71,88
19,67
27,87
5,100
70,84
61,92
63,92
33,66
42,89
58,93
20,84
29,86
71,66
15,53
15,53
58,72
69,77
66,88
28,52
12,71
37,74
61,92
71,88
70,89
45,94
47,92
84,75
62,92
63,86
68,72
7,84
7,83
4,49
19,93
25,95
29,92
56,66
69,83
63,89
64,91
59,85
39,100
35,100
7,89
2,91
20,72
2,57
8,84
10,86
41,94
23,88
38,95
25,78
11,63
