x,y
87,95
66,93
85,98
80,94
52,90
51,88
53,95
65,94
89,99
72,96
64,80
22,97
23,96
39,93
38,94
80,100
75,99
61,95
75,97
62,100
59,98
82,93
80,92
79,89
79,87
87,100
85,97
76,95
46,96
17,72
22,92
43,96
29,91
55,97
30,94
45,67
46,65
47,68
37,100
57,95
73,59
57,92
54,85
62,86
58,94
63,97
56,100
60,96
69,85
85,95
72,100
35,53
43,90
44,91
53,89
63,94
75,91
54,94
99,99
58,83
77,66
39,87
38,87
43,83
73,88
81,92
81,72
68,83
31,92
21,92
57,70
44,94
56,82
37,91
91,84
88,81
81,92
60,88
53,93
71,94
72,93
77,97
80,65
99,28
99,0
45,93
55,77
63,85
71,100
92,87
