x,y
26,32
24,13
45,7
47,40
9,30
22,16
38,8
35,34
18,26
40,8
45,9
35,20
10,17
94,48
9,66
31,38
26,4
12,3
24,24
25,24
23,24
45,40
22,58
17,62
25,31
27,26
22,17
11,21
15,12
23,28
25,32
10,30
25,17
40,27
44,24
47,32
40,31
26,23
24,25
22,18
12,29
12,33
49,46
53,40
51,35
48,40
54,36
48,43
33,34
48,37
41,34
40,28
10,30
19,14
7,32
51,46
30,74
30,73
35,57
36,65
36,39
32,41
29,47
11,30
10,17
23,28
20,34
36,48
9,36
26,27
43,35
44,46
15,51
22,41
39,36
36,37
46,33
53,47
44,52
47,42
19,47
19,47
14,37
14,50
33,27
5,24
48,32
42,46
63,49
44,28
47,29
23,68
24,51
22,34
21,36
18,39
