x,y
45,24
43,5
34,9
62,45
70,10
62,8
61,5
22,33
27,37
41,20
71,25
75,15
62,63
59,29
47,10
61,0
59,3
34,10
44,24
36,3
42,62
29,30
25,19
35,12
45,43
75,47
22,79
58,84
60,80
44,17
45,7
84,49
91,52
38,9
39,10
37,27
64,15
12,6
7,4
27,15
73,48
62,25
36,21
30,33
33,53
60,83
31,22
29,27
64,33
45,8
33,26
5,87
8,86
56,10
66,44
57,67
47,38
72,3
22,70
25,53
28,29
54,53
61,20
61,34
55,11
61,75
62,57
44,45
32,50
24,48
38,30
11,8
11,9
24,56
29,38
44,88
95,58
44,17
19,39
54,92
26,15
27,22
44,69
42,68
52,84
61,66
68,77
58,87
73,87
64,89
32,95
52,81
46,49
63,27
74,36
34,82
29,73
43,82
33,74
46,48
58,67
68,83
42,67
37,67
