x,y
53,42
44,18
46,18
58,19
54,11
44,9
35,30
7,11
9,16
27,25
21,49
48,15
53,36
26,33
19,32
43,17
83,27
30,24
44,20
15,34
24,16
11,31
16,41
25,43
25,43
20,50
34,37
35,34
43,23
12,38
8,22
9,30
55,33
56,18
18,38
9,25
40,26
28,31
22,23
94,59
92,64
8,45
45,25
46,25
90,50
85,53
20,7
46,26
18,13
21,25
21,85
32,19
11,55
4,43
11,25
30,17
4,43
10,37
57,35
77,35
37,29
24,12
4,40
5,41
90,48
14,31
16,31
4,40
35,39
38,34
41,29
14,24
41,78
40,78
28,36
44,32
37,34
25,37
40,23
12,49
7,36
10,37
8,59
36,38
14,44
47,46
38,35
30,49
66,42
31,51
2,21
31,31
14,42
50,31
54,32
67,12
27,27
15,30
27,32
18,29
68,35
67,30
65,48
21,38
3,15
6,17
19,24
46,41
45,53
19,42
16,31
27,29
34,45
25,42
