x,y
35,85
52,88
52,89
53,92
28,66
50,86
44,100
77,87
74,86
24,87
60,83
89,88
13,95
9,100
27,100
54,73
52,84
53,87
34,88
52,83
67,56
44,64
12,53
15,62
24,66
21,71
18,69
21,69
23,70
30,77
6,52
13,87
11,94
70,93
80,96
28,68
26,68
26,68
30,67
41,60
56,75
44,19
5,61
11,73
15,83
57,83
54,84
62,74
29,90
32,56
40,69
42,69
54,15
73,92
31,70
31,70
37,94
68,84
98,79
72,72
53,59
47,81
36,93
34,94
26,85
24,89
12,54
43,65
56,78
59,94
46,95
29,91
9,69
37,81
36,85
60,91
57,100
68,81
65,89
20,77
27,97
31,80
28,75
28,77
79,93
41,100
44,93
20,91
56,93
72,90
28,91
57,86
68,81
86,86
86,64
46,94
21,89
24,91
26,94
25,78
60,88
78,85
38,80
41,100
47,89
96,76
