x,y
20,11
27,3
27,3
25,4
45,58
92,49
77,16
86,47
20,7
43,13
85,36
85,33
54,26
54,28
52,17
45,12
47,42
75,2
52,2
57,11
64,17
65,17
68,2
76,65
24,11
61,8
54,6
44,11
45,10
65,18
57,46
66,18
66,15
58,12
29,57
40,23
41,23
49,50
50,50
51,3
33,3
33,3
57,10
43,18
41,48
63,30
76,28
77,36
83,32
92,34
93,34
92,48
92,48
60,42
31,52
80,14
80,14
70,18
65,16
69,19
84,9
92,6
83,33
79,12
84,34
21,11
2,9
54,34
19,10
55,10
75,5
67,14
61,25
43,4
90,24
95,27
92,0
90,11
30,6
30,6
58,10
80,24
74,6
72,16
70,23
54,20
64,10
29,1
3,5
3,7
