x,y
39,83
87,32
65,42
38,68
20,72
30,83
5,64
4,64
31,67
63,84
10,53
5,59
36,58
53,76
55,77
56,78
32,55
64,72
55,56
64,65
9,58
63,72
32,65
55,61
62,72
65,86
34,75
11,56
26,90
62,53
57,74
70,89
74,91
73,92
67,91
51,54
51,56
31,42
37,41
11,46
29,44
23,45
67,90
43,49
65,65
31,84
32,59
15,25
15,89
15,89
32,70
44,92
23,27
23,27
14,26
11,67
12,68
40,55
23,83
48,41
22,60
29,16
19,89
54,59
46,71
35,83
51,65
53,67
31,89
3,50
56,69
58,75
53,82
35,67
23,25
53,68
62,18
25,89
14,66
14,70
12,68
42,71
28,84
11,67
53,69
34,92
37,87
36,59
4,59
34,37
86,38
