x,y
58,90
55,58
64,87
80,94
71,84
27,92
58,90
44,100
23,73
20,100
35,90
52,82
58,90
43,100
97,77
76,86
68,77
68,100
90,89
88,88
33,75
55,82
78,94
23,63
25,84
42,100
32,93
63,88
58,91
68,87
6,72
28,70
26,81
29,90
35,75
92,71
90,100
57,88
57,82
62,86
46,25
41,88
42,87
41,90
26,65
30,83
3,61
2,60
68,69
62,69
91,89
92,84
57,65
41,63
91,73
92,72
64,67
60,68
29,81
33,100
60,86
67,84
61,55
59,61
62,41
69,90
64,91
88,94
96,90
61,90
60,76
64,82
94,74
39,88
27,95
36,89
59,69
26,88
29,94
25,71
9,83
7,89
43,94
43,94
51,92
83,97
58,97
60,87
67,93
69,90
53,83
37,49
37,49
36,58
45,66
55,87
68,89
