x,y
52,57
47,85
67,95
56,91
53,93
21,81
24,100
41,100
68,88
30,81
57,96
59,100
81,82
65,92
66,92
74,79
62,97
72,50
92,85
36,87
70,66
6,71
7,69
36,75
34,71
66,83
65,54
63,98
68,100
28,67
28,67
12,59
62,82
28,92
64,100
62,89
71,100
73,97
68,96
66,97
42,82
43,85
44,86
53,89
23,100
37,94
78,67
77,92
61,82
61,83
72,81
19,92
18,100
56,100
90,88
51,81
53,90
6,75
24,93
29,97
32,100
42,73
73,51
73,52
44,80
61,96
30,83
40,93
32,75
28,93
40,93
34,94
52,97
53,91
69,93
77,79
73,89
66,55
19,60
43,82
43,80
52,82
30,93
36,100
