x,y
56,22
56,22
61,15
78,69
90,0
87,3
86,23
84,29
59,13
68,17
77,24
85,0
84,9
73,24
80,34
97,83
99,99
77,96
56,79
72,80
73,82
71,84
44,49
55,25
41,26
27,30
54,31
68,12
13,52
40,38
92,83
78,73
83,94
98,73
99,99
12,90
7,60
8,66
36,27
38,71
81,69
67,69
62,68
64,73
55,83
67,81
76,62
96,92
54,23
67,33
55,19
53,30
63,84
64,96
55,51
75,14
34,5
36,24
12,59
77,5
82,4
87,0
86,4
99,99
47,20
61,24
59,23
44,86
46,61
46,61
81,50
37,57
78,70
36,53
69,67
42,65
73,75
47,40
63,55
76,46
63,80
63,80
71,75
72,88
47,88
82,92
