x,y
42,5
44,6
44,5
97,50
56,16
59,19
58,11
53,20
36,39
37,24
44,40
38,55
38,48
63,33
67,34
33,47
33,44
21,13
25,8
25,32
55,25
53,58
52,46
27,39
30,24
54,43
56,35
56,35
44,8
45,21
40,26
46,13
44,13
60,15
72,10
39,36
39,36
51,28
46,22
5,37
28,31
33,27
33,27
58,24
29,30
51,40
52,38
33,50
43,31
51,38
53,36
55,46
38,23
44,40
56,8
60,29
45,21
20,31
26,42
37,29
22,28
46,40
32,52
37,41
64,8
27,11
33,14
84,97
97,51
43,29
72,7
66,9
51,54
11,37
61,23
56,18
39,59
46,43
38,46
32,34
29,33
46,53
51,34
51,33
47,40
57,3
44,33
45,31
9,61
32,31
39,44
42,35
22,36
22,33
71,48
24,81
13,75
37,54
40,36
43,36
44,26
52,44
58,33
27,85
24,95
67,26
24,32
37,44
12,45
55,7
42,13
66,26
24,11
53,34
47,54
52,41
42,8
42,5
40,13
70,18
