x,y
61,65
71,48
41,42
22,30
23,25
69,40
29,57
31,65
53,65
46,67
46,10
43,5
30,47
55,53
24,34
41,56
32,44
32,44
52,76
38,59
42,63
35,57
52,49
69,80
3,29
1,28
2,35
9,38
39,57
45,38
15,38
64,42
69,72
57,57
57,59
47,56
66,25
57,45
48,44
27,62
28,56
27,63
24,17
16,57
22,32
32,46
38,43
68,29
44,34
29,40
45,34
48,56
2,69
0,70
53,34
53,69
58,62
11,86
30,91
43,55
53,43
53,43
44,46
27,27
31,57
66,18
28,48
70,5
58,60
71,41
72,39
77,40
67,36
67,36
44,46
60,66
68,53
71,45
46,55
67,51
62,45
69,30
67,32
63,56
27,75
32,62
56,40
66,47
53,57
45,44
45,57
52,54
44,61
54,33
