x,y
45,37
38,21
38,69
44,24
42,28
46,40
41,26
28,24
33,32
35,31
35,31
52,28
44,52
9,45
11,3
63,40
15,35
7,16
8,27
11,30
2,25
32,30
23,39
30,34
36,37
37,33
41,39
25,89
21,89
54,58
55,58
53,36
31,35
5,28
30,12
24,14
40,29
39,31
52,44
59,27
35,25
60,32
39,26
32,9
22,35
16,27
15,7
26,34
6,22
52,6
44,26
50,39
44,38
45,38
42,10
24,32
12,28
29,28
28,34
31,42
44,30
10,19
31,36
22,30
29,26
44,32
61,39
38,37
36,29
24,28
27,32
42,37
35,38
52,30
88,49
91,51
31,21
54,36
31,36
37,34
22,17
8,15
4,46
0,60
9,38
59,43
22,36
18,33
40,26
41,18
29,27
27,26
41,30
