x,y
64,100
77,100
77,97
57,87
37,79
24,87
16,100
24,85
46,81
78,83
99,0
47,85
43,84
38,69
61,90
13,70
60,89
94,94
94,94
61,83
73,95
54,89
54,89
89,74
40,84
39,70
39,82
63,79
42,81
8,70
58,71
39,76
2,90
0,91
18,53
18,53
36,76
34,67
43,65
56,81
51,74
41,76
44,66
43,73
53,71
99,0
63,100
61,82
89,73
91,68
95,70
55,81
95,82
64,72
32,91
28,89
66,89
66,84
69,93
68,96
40,85
14,71
21,79
22,75
23,70
28,84
34,69
20,69
32,85
32,76
44,85
44,89
90,69
43,85
46,79
70,71
44,74
91,90
82,94
71,100
33,96
36,100
36,79
37,80
38,69
46,75
60,84
48,78
48,77
43,76
36,84
43,86
35,79
26,93
25,93
6,70
7,70
38,93
38,93
67,82
6,69
8,83
5,61
71,66
16,94
30,74
43,39
