x,y
67,72
89,100
84,94
64,72
23,83
71,96
75,100
33,55
44,78
86,61
74,77
72,94
76,67
35,87
57,25
38,29
25,89
45,59
53,90
71,75
83,100
88,95
84,94
74,84
76,74
23,58
23,58
25,73
26,70
12,61
43,77
76,70
37,76
64,95
95,73
52,94
68,86
32,94
36,86
36,93
70,89
68,86
67,91
65,96
6,53
2,71
66,89
67,92
72,93
75,97
57,88
54,94
30,100
36,96
37,96
5,91
74,94
7,56
66,100
37,88
42,94
60,30
3,55
5,57
34,94
36,96
55,100
12,56
64,87
74,100
54,87
70,90
81,95
79,93
69,88
69,95
61,81
61,81
85,100
60,93
62,93
68,96
74,96
74,100
65,95
65,95
29,70
68,84
59,89
66,95
39,100
63,94
31,97
55,95
59,96
