x,y
22,16
43,22
29,16
24,28
38,33
32,14
28,13
25,4
63,27
68,24
8,15
33,35
46,41
44,46
56,31
10,45
10,44
36,27
8,4
61,9
96,40
91,38
42,9
25,9
28,5
26,22
37,35
44,21
15,15
18,3
55,4
44,29
47,47
14,55
36,24
56,26
45,27
23,8
29,16
41,26
28,20
25,17
56,19
45,15
46,41
55,33
66,33
37,29
44,18
45,32
35,9
40,22
39,21
36,31
23,38
45,40
44,31
44,58
55,52
38,33
30,14
19,14
61,10
56,27
47,14
53,18
53,12
53,18
34,34
40,26
8,40
58,14
65,43
34,65
51,28
44,14
61,39
56,12
27,75
32,89
20,18
44,34
61,30
55,66
54,47
12,14
56,33
24,42
52,20
7,17
